feature,importance
project_key_WADI,0.0
project_key_BLAZE,0.0
project_key_BLUESKY,0.0
project_key_BRAND,0.0
project_key_BSF,0.0
project_key_WHISKER,0.0
project_key_IMPERIUS,0.0
project_key_JACOB,0.0
project_key_UNOMI,0.0
project_key_Unknown,0.0
project_key_VELOCITYSB,0.0
project_key_TRANSPORTS,0.0
project_key_TREQ,0.0
project_key_TRIPLES,0.0
project_key_MPT,0.0
project_key_MPLUGINTESTING,0.0
issue_type_Comment,0.0
project_key_ASYNCWEB,0.0
project_key_ASFSITE,0.0
project_key_JCI,0.0
project_key_EMAIL,0.0
project_key_MRQL,0.0
project_key_JCRRMI,0.0
project_key_JCRSERVLET,0.0
project_key_JCRTCK,0.0
project_key_JCRSITE,0.0
project_key_JCRVLT,0.0
project_key_JCRBENCH,0.0
project_key_JCRCL,0.0
project_key_EL,0.0
project_key_AWF,0.0
project_key_AVALON,0.0
project_key_AUTOTAG,0.0
project_key_BAHIR,0.0
priority_P3,0.0
priority_P4,0.0
priority_P2,0.0
project_key_HDDS,0.0
issue_type_GitBox Request,0.0
priority_Urgent,0.0
issue_type_IT Help,0.0
issue_type_Github Integration,0.0
issue_type_New Git Repo,0.0
issue_type_New TLP,0.0
issue_type_Planned Work,0.0
issue_type_Proposal,0.0
